plate	round	well	tile
2	1	A2	540
2	2	A2	540
2	1	A2	541
2	2	A2	541
2	1	A2	542
2	2	A2	542
2	1	A2	543
2	2	A2	543
2	1	A2	544
2	2	A2	544
2	1	A2	545
2	2	A2	545
2	1	A2	546
2	2	A2	546
2	1	A2	547
2	2	A2	547
2	1	A2	548
2	2	A2	548
2	1	A2	549
2	2	A2	549
2	1	A2	550
2	2	A2	550
2	1	A2	551
2	2	A2	551
2	1	A2	552
2	2	A2	552
2	1	A2	553
2	2	A2	553
2	1	A2	554
2	2	A2	554
2	1	A2	555
2	2	A2	555
2	1	A2	556
2	2	A2	556
2	1	A2	557
2	2	A2	557
2	1	A2	558
2	2	A2	558
2	1	A2	559
2	2	A2	559
2	1	A2	560
2	2	A2	560
2	1	A2	561
2	2	A2	561
2	1	A2	562
2	2	A2	562
2	1	A2	563
2	2	A2	563
2	1	A2	564
2	2	A2	564
2	1	A2	565
2	2	A2	565
2	1	A2	566
2	2	A2	566
2	1	A2	567
2	2	A2	567
2	1	A2	568
2	2	A2	568
2	1	A2	569
2	2	A2	569
2	1	A2	570
2	2	A2	570
2	1	A2	571
2	2	A2	571
2	1	A2	572
2	2	A2	572
2	1	A2	573
2	2	A2	573
2	1	A2	574
2	2	A2	574
2	1	A2	575
2	2	A2	575
2	1	A2	576
2	2	A2	576
2	1	A2	577
2	2	A2	577
2	1	A2	578
2	2	A2	578
2	1	A2	579
2	2	A2	579
2	1	A2	580
2	2	A2	580
2	1	A2	581
2	2	A2	581
2	1	A2	582
2	2	A2	582
2	1	A2	583
2	2	A2	583
2	1	A2	584
2	2	A2	584
2	1	A2	585
2	2	A2	585
2	1	A2	586
2	2	A2	586
2	1	A2	587
2	2	A2	587
2	1	A2	588
2	2	A2	588
2	1	A2	589
2	2	A2	589
2	1	A2	590
2	2	A2	590
2	1	A2	591
2	2	A2	591
2	1	A2	592
2	2	A2	592
2	1	A2	593
2	2	A2	593
2	1	A2	594
2	2	A2	594
2	1	A2	595
2	2	A2	595
2	1	A2	596
2	2	A2	596
2	1	A2	597
2	2	A2	597
2	1	A2	598
2	2	A2	598
2	1	A2	599
2	2	A2	599
2	1	A2	600
2	2	A2	600
2	1	A2	601
2	2	A2	601
2	1	A2	602
2	2	A2	602
2	1	A2	603
2	2	A2	603
2	1	A2	604
2	2	A2	604
2	1	A2	605
2	2	A2	605
2	1	A2	606
2	2	A2	606
2	1	A2	607
2	2	A2	607
2	1	A2	608
2	2	A2	608
2	1	A2	609
2	2	A2	609
2	1	A2	610
2	2	A2	610
2	1	A2	611
2	2	A2	611
2	1	A2	612
2	2	A2	612
2	1	A2	613
2	2	A2	613
2	1	A2	614
2	2	A2	614
2	1	A2	615
2	2	A2	615
2	1	A2	616
2	2	A2	616
2	1	A2	617
2	2	A2	617
2	1	A2	618
2	2	A2	618
2	1	A2	619
2	2	A2	619
2	1	A2	620
2	2	A2	620
2	1	A2	621
2	2	A2	621
2	1	A2	622
2	2	A2	622
2	1	A2	623
2	2	A2	623
2	1	A2	624
2	2	A2	624
2	1	A2	625
2	2	A2	625
2	1	A2	626
2	2	A2	626
2	1	A2	627
2	2	A2	627
2	1	A2	628
2	2	A2	628
2	1	A2	629
2	2	A2	629
2	1	A2	630
2	2	A2	630
2	1	A2	631
2	2	A2	631
2	1	A2	632
2	2	A2	632
2	1	A2	633
2	2	A2	633
2	1	A2	634
2	2	A2	634
2	1	A2	635
2	2	A2	635
2	1	A2	636
2	2	A2	636
2	1	A2	637
2	2	A2	637
2	1	A2	638
2	2	A2	638
2	1	A2	639
2	2	A2	639
2	1	A2	640
2	2	A2	640
2	1	A2	641
2	2	A2	641
2	1	A2	642
2	2	A2	642
2	1	A2	643
2	2	A2	643
2	1	A2	644
2	2	A2	644
2	1	A2	645
2	2	A2	645
2	1	A2	646
2	2	A2	646
2	1	A2	647
2	2	A2	647
2	1	A2	648
2	2	A2	648
2	1	A2	649
2	2	A2	649
2	1	A2	650
2	2	A2	650
2	1	A2	651
2	2	A2	651
2	1	A2	652
2	2	A2	652
2	1	A2	653
2	2	A2	653
2	1	A2	654
2	2	A2	654
2	1	A2	655
2	2	A2	655
2	1	A2	656
2	2	A2	656
2	1	A2	657
2	2	A2	657
2	1	A2	658
2	2	A2	658
2	1	A2	659
2	2	A2	659
2	1	A2	660
2	2	A2	660
2	1	A2	661
2	2	A2	661
2	1	A2	662
2	2	A2	662
2	1	A2	663
2	2	A2	663
2	1	A2	664
2	2	A2	664
2	1	A2	665
2	2	A2	665
2	1	A2	666
2	2	A2	666
2	1	A2	667
2	2	A2	667
2	1	A2	668
2	2	A2	668
2	1	A2	669
2	2	A2	669
2	1	A2	670
2	2	A2	670
2	1	A2	671
2	2	A2	671
2	1	A2	672
2	2	A2	672
2	1	A2	673
2	2	A2	673
2	1	A2	674
2	2	A2	674
2	1	A2	675
2	2	A2	675
2	1	A2	676
2	2	A2	676
2	1	A2	677
2	2	A2	677
2	1	A2	678
2	2	A2	678
2	1	A2	679
2	2	A2	679
2	1	A2	680
2	2	A2	680
2	1	A2	681
2	2	A2	681
2	1	A2	682
2	2	A2	682
2	1	A2	683
2	2	A2	683
2	1	A2	684
2	2	A2	684
2	1	A2	685
2	2	A2	685
2	1	A2	686
2	2	A2	686
2	1	A2	687
2	2	A2	687
2	1	A2	688
2	2	A2	688
2	1	A2	689
2	2	A2	689
2	1	A2	690
2	2	A2	690
2	1	A2	691
2	2	A2	691
2	1	A2	692
2	2	A2	692
2	1	A2	693
2	2	A2	693
2	1	A2	694
2	2	A2	694
2	1	A2	695
2	2	A2	695
2	1	A2	696
2	2	A2	696
2	1	A2	697
2	2	A2	697
2	1	A2	698
2	2	A2	698
2	1	A2	699
2	2	A2	699
2	1	A2	700
2	2	A2	700
2	1	A2	701
2	2	A2	701
2	1	A2	702
2	2	A2	702
2	1	A2	703
2	2	A2	703
2	1	A2	704
2	2	A2	704
2	1	A2	705
2	2	A2	705
2	1	A2	706
2	2	A2	706
2	1	A2	707
2	2	A2	707
2	1	A2	708
2	2	A2	708
2	1	A2	709
2	2	A2	709
2	1	A2	710
2	2	A2	710
2	1	A2	711
2	2	A2	711
2	1	A2	712
2	2	A2	712
2	1	A2	713
2	2	A2	713
2	1	A2	714
2	2	A2	714
2	1	A2	715
2	2	A2	715
2	1	A2	716
2	2	A2	716
2	1	A2	717
2	2	A2	717
2	1	A2	718
2	2	A2	718
2	1	A2	719
2	2	A2	719
2	1	A2	720
2	2	A2	720
2	1	A2	721
2	2	A2	721
2	1	A2	722
2	2	A2	722
2	1	A2	723
2	2	A2	723
2	1	A2	724
2	2	A2	724
2	1	A2	725
2	2	A2	725
2	1	A2	726
2	2	A2	726
2	1	A2	727
2	2	A2	727
2	1	A2	728
2	2	A2	728
2	1	A2	729
2	2	A2	729
2	1	A2	730
2	2	A2	730
2	1	A2	731
2	2	A2	731
2	1	A2	732
2	2	A2	732
2	1	A2	733
2	2	A2	733
2	1	A2	734
2	2	A2	734
2	1	A2	735
2	2	A2	735
2	1	A2	736
2	2	A2	736
2	1	A2	737
2	2	A2	737
2	1	A2	738
2	2	A2	738
2	1	A2	739
2	2	A2	739
2	1	A2	740
2	2	A2	740
2	1	A2	741
2	2	A2	741
2	1	A2	742
2	2	A2	742
2	1	A2	743
2	2	A2	743
2	1	A2	744
2	2	A2	744
2	1	A2	745
2	2	A2	745
2	1	A2	746
2	2	A2	746
2	1	A2	747
2	2	A2	747
2	1	A2	748
2	2	A2	748
2	1	A2	749
2	2	A2	749
2	1	A2	750
2	2	A2	750
2	1	A2	751
2	2	A2	751
2	1	A2	752
2	2	A2	752
2	1	A2	753
2	2	A2	753
2	1	A2	754
2	2	A2	754
2	1	A2	755
2	2	A2	755
2	1	A2	756
2	2	A2	756
2	1	A2	757
2	2	A2	757
2	1	A2	758
2	2	A2	758
2	1	A2	759
2	2	A2	759
2	1	A2	760
2	2	A2	760
2	1	A2	761
2	2	A2	761
2	1	A2	762
2	2	A2	762
2	1	A2	763
2	2	A2	763
2	1	A2	764
2	2	A2	764
2	1	A2	765
2	2	A2	765
2	1	A2	766
2	2	A2	766
2	1	A2	767
2	2	A2	767
2	1	A2	768
2	2	A2	768
2	1	A2	769
2	2	A2	769
2	1	A2	770
2	2	A2	770
2	1	A2	771
2	2	A2	771
2	1	A2	772
2	2	A2	772
2	1	A2	773
2	2	A2	773
2	1	A2	774
2	2	A2	774
2	1	A2	775
2	2	A2	775
2	1	A2	776
2	2	A2	776
2	1	A2	777
2	2	A2	777
2	1	A2	778
2	2	A2	778
2	1	A2	779
2	2	A2	779
2	1	A2	780
2	2	A2	780
2	1	A2	781
2	2	A2	781
2	1	A2	782
2	2	A2	782
2	1	A2	783
2	2	A2	783
2	1	A2	784
2	2	A2	784
2	1	A2	785
2	2	A2	785
2	1	A2	786
2	2	A2	786
2	1	A2	787
2	2	A2	787
2	1	A2	788
2	2	A2	788
2	1	A2	789
2	2	A2	789
2	1	A2	790
2	2	A2	790
2	1	A2	791
2	2	A2	791
2	1	A2	792
2	2	A2	792
2	1	A2	793
2	2	A2	793
2	1	A2	794
2	2	A2	794
2	1	A2	795
2	2	A2	795
2	1	A2	796
2	2	A2	796
2	1	A2	797
2	2	A2	797
2	1	A2	798
2	2	A2	798
2	1	A2	799
2	2	A2	799
2	1	A2	800
2	2	A2	800
2	1	A2	801
2	2	A2	801
2	1	A2	802
2	2	A2	802
2	1	A2	803
2	2	A2	803
2	1	A2	804
2	2	A2	804
2	1	A2	805
2	2	A2	805
2	1	A2	806
2	2	A2	806
2	1	A2	807
2	2	A2	807
2	1	A2	808
2	2	A2	808
2	1	A2	809
2	2	A2	809
2	1	A2	810
2	2	A2	810
2	1	A2	811
2	2	A2	811
2	1	A2	812
2	2	A2	812
2	1	A2	813
2	2	A2	813
2	1	A2	814
2	2	A2	814
2	1	A2	815
2	2	A2	815
2	1	A2	816
2	2	A2	816
2	1	A2	817
2	2	A2	817
2	1	A2	818
2	2	A2	818
2	1	A2	819
2	2	A2	819
2	1	A2	820
2	2	A2	820
2	1	A2	821
2	2	A2	821
2	1	A2	822
2	2	A2	822
2	1	A2	823
2	2	A2	823
2	1	A2	824
2	2	A2	824
2	1	A2	825
2	2	A2	825
2	1	A2	826
2	2	A2	826
2	1	A2	827
2	2	A2	827
2	1	A2	828
2	2	A2	828
2	1	A2	829
2	2	A2	829
2	1	A2	830
2	2	A2	830
2	1	A2	831
2	2	A2	831
2	1	A2	832
2	2	A2	832
2	1	A2	833
2	2	A2	833
2	1	A2	834
2	2	A2	834
2	1	A2	835
2	2	A2	835
2	1	A2	836
2	2	A2	836
2	1	A2	837
2	2	A2	837
2	1	A2	838
2	2	A2	838
2	1	A2	839
2	2	A2	839
2	1	A2	840
2	2	A2	840
2	1	A2	841
2	2	A2	841
2	1	A2	842
2	2	A2	842
2	1	A2	843
2	2	A2	843
2	1	A2	844
2	2	A2	844
2	1	A2	845
2	2	A2	845
2	1	A2	846
2	2	A2	846
2	1	A2	847
2	2	A2	847
2	1	A2	848
2	2	A2	848
2	1	A2	849
2	2	A2	849
2	1	A2	850
2	2	A2	850
2	1	A2	851
2	2	A2	851
2	1	A2	852
2	2	A2	852
2	1	A2	853
2	2	A2	853
2	1	A2	854
2	2	A2	854
2	1	A2	855
2	2	A2	855
2	1	A2	856
2	2	A2	856
2	1	A2	857
2	2	A2	857
2	1	A2	858
2	2	A2	858
2	1	A2	859
2	2	A2	859
2	1	A2	860
2	2	A2	860
2	1	A2	861
2	2	A2	861
2	1	A2	862
2	2	A2	862
2	1	A2	863
2	2	A2	863
2	1	A2	864
2	2	A2	864
2	1	A2	865
2	2	A2	865
2	1	A2	866
2	2	A2	866
2	1	A2	867
2	2	A2	867
2	1	A2	868
2	2	A2	868
2	1	A2	869
2	2	A2	869
2	1	A2	870
2	2	A2	870
2	1	A2	871
2	2	A2	871
2	1	A2	872
2	2	A2	872
2	1	A2	873
2	2	A2	873
2	1	A2	874
2	2	A2	874
2	1	A2	875
2	2	A2	875
2	1	A2	876
2	2	A2	876
2	1	A2	877
2	2	A2	877
2	1	A2	878
2	2	A2	878
2	1	A2	879
2	2	A2	879
2	1	A2	880
2	2	A2	880
2	1	A2	881
2	2	A2	881
2	1	A2	882
2	2	A2	882
2	1	A2	883
2	2	A2	883
2	1	A2	884
2	2	A2	884
2	1	A2	885
2	2	A2	885
2	1	A2	886
2	2	A2	886
2	1	A2	887
2	2	A2	887
2	1	A2	888
2	2	A2	888
2	1	A2	889
2	2	A2	889
2	1	A2	890
2	2	A2	890
2	1	A2	891
2	2	A2	891
2	1	A2	892
2	2	A2	892
2	1	A2	893
2	2	A2	893
2	1	A2	894
2	2	A2	894
2	1	A2	895
2	2	A2	895
2	1	A2	896
2	2	A2	896
2	1	A2	897
2	2	A2	897
2	1	A2	898
2	2	A2	898
2	1	A2	899
2	2	A2	899
2	1	A2	900
2	2	A2	900
2	1	A2	901
2	2	A2	901
2	1	A2	902
2	2	A2	902
2	1	A2	903
2	2	A2	903
2	1	A2	904
2	2	A2	904
2	1	A2	905
2	2	A2	905
2	1	A2	906
2	2	A2	906
2	1	A2	907
2	2	A2	907
2	1	A2	908
2	2	A2	908
2	1	A2	909
2	2	A2	909
2	1	A2	910
2	2	A2	910
2	1	A2	911
2	2	A2	911
2	1	A2	912
2	2	A2	912
2	1	A2	913
2	2	A2	913
2	1	A2	914
2	2	A2	914
2	1	A2	915
2	2	A2	915
2	1	A2	916
2	2	A2	916
2	1	A2	917
2	2	A2	917
2	1	A2	918
2	2	A2	918
2	1	A2	919
2	2	A2	919
2	1	A2	920
2	2	A2	920
2	1	A2	921
2	2	A2	921
2	1	A2	922
2	2	A2	922
2	1	A2	923
2	2	A2	923
2	1	A2	924
2	2	A2	924
2	1	A2	925
2	2	A2	925
2	1	A2	926
2	2	A2	926
2	1	A2	927
2	2	A2	927
2	1	A2	928
2	2	A2	928
2	1	A2	929
2	2	A2	929
2	1	A2	930
2	2	A2	930
2	1	A2	931
2	2	A2	931
2	1	A2	932
2	2	A2	932
2	1	A2	933
2	2	A2	933
2	1	A2	934
2	2	A2	934
2	1	A2	935
2	2	A2	935
2	1	A2	936
2	2	A2	936
2	1	A2	937
2	2	A2	937
2	1	A2	938
2	2	A2	938
2	1	A2	939
2	2	A2	939
2	1	A2	940
2	2	A2	940
2	1	A2	941
2	2	A2	941
2	1	A2	942
2	2	A2	942
2	1	A2	943
2	2	A2	943
2	1	A2	944
2	2	A2	944
2	1	A2	945
2	2	A2	945
2	1	A2	946
2	2	A2	946
2	1	A2	947
2	2	A2	947
2	1	A2	948
2	2	A2	948
2	1	A2	949
2	2	A2	949
2	1	A2	950
2	2	A2	950
2	1	A2	951
2	2	A2	951
2	1	A2	952
2	2	A2	952
2	1	A2	953
2	2	A2	953
2	1	A2	954
2	2	A2	954
2	1	A2	955
2	2	A2	955
2	1	A2	956
2	2	A2	956
2	1	A2	957
2	2	A2	957
2	1	A2	958
2	2	A2	958
2	1	A2	959
2	2	A2	959
2	1	A2	960
2	2	A2	960
2	1	A2	961
2	2	A2	961
2	1	A2	962
2	2	A2	962
2	1	A2	963
2	2	A2	963
2	1	A2	964
2	2	A2	964
2	1	A2	965
2	2	A2	965
2	1	A2	966
2	2	A2	966
2	1	A2	967
2	2	A2	967
2	1	A2	968
2	2	A2	968
2	1	A2	969
2	2	A2	969
2	1	A2	970
2	2	A2	970
2	1	A2	971
2	2	A2	971
2	1	A2	972
2	2	A2	972
2	1	A2	973
2	2	A2	973
2	1	A2	974
2	2	A2	974
2	1	A2	975
2	2	A2	975
2	1	A2	976
2	2	A2	976
2	1	A2	977
2	2	A2	977
2	1	A2	978
2	2	A2	978
2	1	A2	979
2	2	A2	979
2	1	A2	980
2	2	A2	980
2	1	A2	981
2	2	A2	981
2	1	A2	982
2	2	A2	982
2	1	A2	983
2	2	A2	983
2	1	A2	984
2	2	A2	984
2	1	A2	985
2	2	A2	985
2	1	A2	986
2	2	A2	986
2	1	A2	987
2	2	A2	987
2	1	A2	988
2	2	A2	988
2	1	A2	989
2	2	A2	989
2	1	A2	990
2	2	A2	990
2	1	A2	991
2	2	A2	991
2	1	A2	992
2	2	A2	992
2	1	A2	993
2	2	A2	993
2	1	A2	994
2	2	A2	994
2	1	A2	995
2	2	A2	995
2	1	A2	996
2	2	A2	996
2	1	A2	997
2	2	A2	997
2	1	A2	998
2	2	A2	998
2	1	A2	999
2	2	A2	999
2	1	A2	1000
2	2	A2	1000
2	1	A2	1001
2	2	A2	1001
2	1	A2	1002
2	2	A2	1002
2	1	A2	1003
2	2	A2	1003
2	1	A2	1004
2	2	A2	1004
2	1	A2	1005
2	2	A2	1005
2	1	A2	1006
2	2	A2	1006
2	1	A2	1007
2	2	A2	1007
2	1	A2	1008
2	2	A2	1008
2	1	A2	1009
2	2	A2	1009
2	1	A2	1010
2	2	A2	1010
2	1	A2	1011
2	2	A2	1011
2	1	A3	0
2	2	A3	0
2	1	A3	1
2	2	A3	1
2	1	A3	2
2	2	A3	2
2	1	A3	3
2	2	A3	3
2	1	A3	4
2	2	A3	4
2	1	A3	5
2	2	A3	5
2	1	A3	6
2	2	A3	6
2	1	A3	7
2	2	A3	7
2	1	A3	8
2	2	A3	8
2	1	A3	9
2	2	A3	9
2	1	A3	10
2	2	A3	10
2	1	A3	11
2	2	A3	11
2	1	A3	12
2	2	A3	12
2	1	A3	13
2	2	A3	13
2	1	A3	14
2	2	A3	14
2	1	A3	15
2	2	A3	15
2	1	A3	16
2	2	A3	16
2	1	A3	17
2	2	A3	17
2	1	A3	18
2	2	A3	18
2	1	A3	19
2	2	A3	19
2	1	A3	20
2	2	A3	20
2	1	A3	21
2	2	A3	21
2	1	A3	22
2	2	A3	22
2	1	A3	23
2	2	A3	23
2	1	A3	24
2	2	A3	24
2	1	A3	25
2	2	A3	25
2	1	A3	26
2	2	A3	26
2	1	A3	27
2	2	A3	27
2	1	A3	28
2	2	A3	28
2	1	A3	29
2	2	A3	29
2	1	A3	30
2	2	A3	30
2	1	A3	31
2	2	A3	31
2	1	A3	32
2	2	A3	32
2	1	A3	33
2	2	A3	33
2	1	A3	34
2	2	A3	34
2	1	A3	35
2	2	A3	35
2	1	A3	36
2	2	A3	36
2	1	A3	37
2	2	A3	37
2	1	A3	38
2	2	A3	38
2	1	A3	39
2	2	A3	39
2	1	A3	40
2	2	A3	40
2	1	A3	41
2	2	A3	41
2	1	A3	42
2	2	A3	42
2	1	A3	43
2	2	A3	43
2	1	A3	44
2	2	A3	44
2	1	A3	45
2	2	A3	45
2	1	A3	46
2	2	A3	46
2	1	A3	47
2	2	A3	47
2	1	A3	48
2	2	A3	48
2	1	A3	49
2	2	A3	49
2	1	A3	50
2	2	A3	50
2	1	A3	51
2	2	A3	51
2	1	A3	52
2	2	A3	52
2	1	A3	53
2	2	A3	53
2	1	A3	54
2	2	A3	54
2	1	A3	55
2	2	A3	55
2	1	A3	56
2	2	A3	56
2	1	A3	57
2	2	A3	57
2	1	A3	58
2	2	A3	58
2	1	A3	59
2	2	A3	59
2	1	A3	60
2	2	A3	60
2	1	A3	61
2	2	A3	61
2	1	A3	62
2	2	A3	62
2	1	A3	63
2	2	A3	63
2	1	A3	64
2	2	A3	64
2	1	A3	65
2	2	A3	65
2	1	A3	66
2	2	A3	66
2	1	A3	67
2	2	A3	67
2	1	A3	68
2	2	A3	68
2	1	A3	69
2	2	A3	69
2	1	A3	70
2	2	A3	70
2	1	A3	71
2	2	A3	71
2	1	A3	72
2	2	A3	72
2	1	A3	73
2	2	A3	73
2	1	A3	74
2	2	A3	74
2	1	A3	75
2	2	A3	75
2	1	A3	76
2	2	A3	76
2	1	A3	77
2	2	A3	77
2	1	A3	78
2	2	A3	78
2	1	A3	79
2	2	A3	79
2	1	A3	80
2	2	A3	80
2	1	A3	81
2	2	A3	81
2	1	A3	82
2	2	A3	82
2	1	A3	83
2	2	A3	83
2	1	A3	84
2	2	A3	84
2	1	A3	85
2	2	A3	85
2	1	A3	86
2	2	A3	86
2	1	A3	87
2	2	A3	87
2	1	A3	88
2	2	A3	88
2	1	A3	89
2	2	A3	89
2	1	A3	90
2	2	A3	90
2	1	A3	91
2	2	A3	91
2	1	A3	92
2	2	A3	92
2	1	A3	93
2	2	A3	93
2	1	A3	94
2	2	A3	94
2	1	A3	95
2	2	A3	95
2	1	A3	96
2	2	A3	96
2	1	A3	97
2	2	A3	97
2	1	A3	98
2	2	A3	98
2	1	A3	99
2	2	A3	99
2	1	A3	100
2	2	A3	100
2	1	A3	101
2	2	A3	101
2	1	A3	102
2	2	A3	102
2	1	A3	103
2	2	A3	103
2	1	A3	104
2	2	A3	104
2	1	A3	105
2	2	A3	105
2	1	A3	106
2	2	A3	106
2	1	A3	107
2	2	A3	107
2	1	A3	108
2	2	A3	108
2	1	A3	109
2	2	A3	109
2	1	A3	110
2	2	A3	110
2	1	A3	111
2	2	A3	111
2	1	A3	112
2	2	A3	112
2	1	A3	113
2	2	A3	113
2	1	A3	114
2	2	A3	114
2	1	A3	115
2	2	A3	115
2	1	A3	116
2	2	A3	116
2	1	A3	117
2	2	A3	117
2	1	A3	118
2	2	A3	118
2	1	A3	119
2	2	A3	119
2	1	A3	120
2	2	A3	120
2	1	A3	121
2	2	A3	121
2	1	A3	122
2	2	A3	122
2	1	A3	123
2	2	A3	123
2	1	A3	124
2	2	A3	124
2	1	A3	125
2	2	A3	125
2	1	A3	126
2	2	A3	126
2	1	A3	127
2	2	A3	127
2	1	A3	128
2	2	A3	128
2	1	A3	129
2	2	A3	129
2	1	A3	130
2	2	A3	130
2	1	A3	131
2	2	A3	131
2	1	A3	132
2	2	A3	132
2	1	A3	133
2	2	A3	133
2	1	A3	134
2	2	A3	134
2	1	A3	135
2	2	A3	135
2	1	A3	136
2	2	A3	136
2	1	A3	137
2	2	A3	137
2	1	A3	138
2	2	A3	138
2	1	A3	139
2	2	A3	139
2	1	A3	140
2	2	A3	140
2	1	A3	141
2	2	A3	141
2	1	A3	142
2	2	A3	142
2	1	A3	143
2	2	A3	143
2	1	A3	144
2	2	A3	144
2	1	A3	145
2	2	A3	145
2	1	A3	146
2	2	A3	146
2	1	A3	147
2	2	A3	147
2	1	A3	148
2	2	A3	148
2	1	A3	149
2	2	A3	149
2	1	A3	150
2	2	A3	150
2	1	A3	151
2	2	A3	151
2	1	A3	152
2	2	A3	152
2	1	A3	153
2	2	A3	153
2	1	A3	154
2	2	A3	154
2	1	A3	155
2	2	A3	155
2	1	A3	156
2	2	A3	156
2	1	A3	157
2	2	A3	157
2	1	A3	158
2	2	A3	158
2	1	A3	159
2	2	A3	159
2	1	A3	160
2	2	A3	160
2	1	A3	161
2	2	A3	161
2	1	A3	162
2	2	A3	162
2	1	A3	163
2	2	A3	163
2	1	A3	164
2	2	A3	164
2	1	A3	165
2	2	A3	165
2	1	A3	166
2	2	A3	166
2	1	A3	167
2	2	A3	167
2	1	A3	168
2	2	A3	168
2	1	A3	169
2	2	A3	169
2	1	A3	170
2	2	A3	170
2	1	A3	171
2	2	A3	171
2	1	A3	172
2	2	A3	172
2	1	A3	173
2	2	A3	173
2	1	A3	174
2	2	A3	174
2	1	A3	175
2	2	A3	175
2	1	A3	176
2	2	A3	176
2	1	A3	177
2	2	A3	177
2	1	A3	178
2	2	A3	178
2	1	A3	179
2	2	A3	179
2	1	A3	180
2	2	A3	180
2	1	A3	181
2	2	A3	181
2	1	A3	182
2	2	A3	182
2	1	A3	183
2	2	A3	183
2	1	A3	184
2	2	A3	184
2	1	A3	185
2	2	A3	185
2	1	A3	186
2	2	A3	186
2	1	A3	187
2	2	A3	187
2	1	A3	188
2	2	A3	188
2	1	A3	189
2	2	A3	189
2	1	A3	190
2	2	A3	190
2	1	A3	191
2	2	A3	191
2	1	A3	192
2	2	A3	192
2	1	A3	193
2	2	A3	193
2	1	A3	194
2	2	A3	194
2	1	A3	195
2	2	A3	195
2	1	A3	196
2	2	A3	196
2	1	A3	197
2	2	A3	197
2	1	A3	198
2	2	A3	198
2	1	A3	199
2	2	A3	199
2	1	A3	200
2	2	A3	200
2	1	A3	201
2	2	A3	201
2	1	A3	202
2	2	A3	202
2	1	A3	203
2	2	A3	203
2	1	A3	204
2	2	A3	204
2	1	A3	205
2	2	A3	205
2	1	A3	206
2	2	A3	206
2	1	A3	207
2	2	A3	207
2	1	A3	208
2	2	A3	208
2	1	A3	209
2	2	A3	209
2	1	A3	210
2	2	A3	210
2	1	A3	211
2	2	A3	211
2	1	A3	212
2	2	A3	212
2	1	A3	213
2	2	A3	213
2	1	A3	214
2	2	A3	214
2	1	A3	215
2	2	A3	215
2	1	A3	216
2	2	A3	216
2	1	A3	217
2	2	A3	217
2	1	A3	218
2	2	A3	218
2	1	A3	219
2	2	A3	219
2	1	A3	220
2	2	A3	220
2	1	A3	221
2	2	A3	221
2	1	A3	222
2	2	A3	222
2	1	A3	223
2	2	A3	223
2	1	A3	224
2	2	A3	224
2	1	A3	225
2	2	A3	225
2	1	A3	226
2	2	A3	226
2	1	A3	227
2	2	A3	227
2	1	A3	228
2	2	A3	228
2	1	A3	229
2	2	A3	229
2	1	A3	230
2	2	A3	230
2	1	A3	231
2	2	A3	231
2	1	A3	232
2	2	A3	232
2	1	A3	233
2	2	A3	233
2	1	A3	234
2	2	A3	234
2	1	A3	235
2	2	A3	235
2	1	A3	236
2	2	A3	236
2	1	A3	237
2	2	A3	237
2	1	A3	238
2	2	A3	238
2	1	A3	239
2	2	A3	239
2	1	A3	240
2	2	A3	240
2	1	A3	241
2	2	A3	241
2	1	A3	242
2	2	A3	242
2	1	A3	243
2	2	A3	243
2	1	A3	244
2	2	A3	244
2	1	A3	245
2	2	A3	245
2	1	A3	246
2	2	A3	246
2	1	A3	247
2	2	A3	247
2	1	A3	248
2	2	A3	248
2	1	A3	249
2	2	A3	249
2	1	A3	250
2	2	A3	250
2	1	A3	251
2	2	A3	251
2	1	A3	252
2	2	A3	252
2	1	A3	253
2	2	A3	253
2	1	A3	254
2	2	A3	254
2	1	A3	255
2	2	A3	255
2	1	A3	256
2	2	A3	256
2	1	A3	257
2	2	A3	257
2	1	A3	258
2	2	A3	258
2	1	A3	259
2	2	A3	259
2	1	A3	260
2	2	A3	260
2	1	A3	261
2	2	A3	261
2	1	A3	262
2	2	A3	262
2	1	A3	263
2	2	A3	263
2	1	A3	264
2	2	A3	264
2	1	A3	265
2	2	A3	265
2	1	A3	266
2	2	A3	266
2	1	A3	267
2	2	A3	267
2	1	A3	268
2	2	A3	268
2	1	A3	269
2	2	A3	269
2	1	A3	270
2	2	A3	270
2	1	A3	271
2	2	A3	271
2	1	A3	272
2	2	A3	272
2	1	A3	273
2	2	A3	273
2	1	A3	274
2	2	A3	274
2	1	A3	275
2	2	A3	275
2	1	A3	276
2	2	A3	276
2	1	A3	277
2	2	A3	277
2	1	A3	278
2	2	A3	278
2	1	A3	279
2	2	A3	279
2	1	A3	280
2	2	A3	280
2	1	A3	281
2	2	A3	281
2	1	A3	282
2	2	A3	282
2	1	A3	283
2	2	A3	283
2	1	A3	284
2	2	A3	284
2	1	A3	285
2	2	A3	285
2	1	A3	286
2	2	A3	286
2	1	A3	287
2	2	A3	287
2	1	A3	288
2	2	A3	288
2	1	A3	289
2	2	A3	289
2	1	A3	290
2	2	A3	290
2	1	A3	291
2	2	A3	291
2	1	A3	292
2	2	A3	292
2	1	A3	293
2	2	A3	293
2	1	A3	294
2	2	A3	294
2	1	A3	295
2	2	A3	295
2	1	A3	296
2	2	A3	296
2	1	A3	297
2	2	A3	297
2	1	A3	298
2	2	A3	298
2	1	A3	299
2	2	A3	299
2	1	A3	300
2	2	A3	300
2	1	A3	301
2	2	A3	301
2	1	A3	302
2	2	A3	302
2	1	A3	303
